Shanidze, Dito   (URS)
Shankle, Joel   (USA)
Shanshan, Li   (CHN)
Shaparenko, Aleksandr   (URS)
Shapiro, Neal   (USA)
Shapochka, Yury   (URS)
Shaposhnikov, Leonid   (UKR)
Shaposhnikova, Natalya   (URS)
Shardelow, Thomas   (SAF)
Sharikov, Sergey   (RUS)
Sharipov, Rustam   (UKR)
Sharman, Samuel   (USA)
Sharmay, Lyubov   (URS)
Sharonov, Yevgeny   (URS)
Sharov, Yury   (URS)
Sharovarov, Konstantin   (URS)
Sharp, Doug   (USA)
Sharpe, Ivan   (GBR)
Sharpe, Tony   (CAN)
Shary, Valery   (URS)
Shatkov, Gennady   (URS)
Shaughnessy, Francis   (USA)
Shaukat, Ali   (BIN)
Shavlakadze, Robert   (URS)
Shavlo, Sergey   (URS)
Shaw, Arthur   (USA)
Shaw, Bryony   (GBR)
Shaw, John   (AUS)
Shaw, Timothy   (USA)
Shayduko, Georgiy   (RUS)
Shchegoleva, Tatiana   (RUS)
Shchelkanova, Tatyana   (URS)
Shchennikov, Mikhail   (RUS)
Shcherbakov, Leonid   (URS)
Shcherbakov, Sergey   (URS)
Shcherbo, Vitaly   (BLR)
Shchetinina, Lyudmila   (URS)
Shchukin, Vladimir   (URS)
Shea, Jack   (USA)
Shea, Jim   (USA)
Shealey, Courtney   (USA)
Shealy, Courtney   (USA)
Shearer, Jan   (NZL)
Shears, Curtis   (USA)
Sheehy, Kathy   (USA)
Sheehy, Timothy   (USA)
Sheen, Gillian   (GBR)
Sheer, Gordy   (USA)
Sheerer, Gary   (USA)
Sheets, Ben   (USA)
Sheffield, Frederick   (USA)
Sheik, Shanaz   (PAK)
Sheldon, George   (USA)
Sheldon, Lewis   (USA)
Sheldon, Richard   (USA)
Shelpakov, Sergey   (URS)
Shelton, Karen   (USA)
Shelyukin, Anatoly   (URS)
Shen , Jian   (CHN)
Shen , Xue   (CHN)
Sheng , Zetian   (CHN)
Shepelev, Sergey   (URS)
Shephard, Charles   (GBR)
Shepherd, Denis   (SAF)
Shepherd, James   (GBR)
Shepherd-Barron, Dorothy   (GBR)
Sheppard, David   (USA)
Sheppard, Melvin   (USA)
Sheppard, Steve   (USA)
Sheridan, Martin   (USA)
Sherring, William   (CAN)
Sherwani, Imran   (GBR)
Sherwani, Saleem   (PAK)
Sherwood, John   (GBR)
Sherwood, Sheila   (GBR)
Sheshenina, Marina   (RUS)
Shestakov, Vladimir   (URS)
Shevchenko, Dmitry   (RUS)
Shevchenko, Lyudmyla   (UKR)
Shevchenko, Yelena   (URS)
Shevtsov, Jury   (URS)
Shevtsova, Lyudmila   (URS)
Shewchuck, Tammy Lee   (CAN)
Shewfelt, Kyle   (CAN)
Shi , Guihong   (CHN)
Shi , Zhiyong   (CHN)
Shibata, Ai   (JPN)
Shibata, Katsumi   (JPN)
Shibuki, Ayano   (JPN)
Shideler, Thaddeus   (USA)
Shidlovsky, Aleksandr   (URS)
Shields, Marion   (USA)
Shields, Susan   (USA)
Shige, Yumiko   (JPN)
Shikolenko, Natalya   (BLR)
Shiley, Jean   (USA)
Shilkov, Boris   (URS)
Shilova, Irina   (URS)
Shim , Eun-Jung   (KOR)
Shim , Jae-Hong   (KOR)
Shimakage, Seiko   (JPN)
Shimanskaya, Vera   (RUS)
Shimaoka, Kenji   (JPN)
Shimer, Brian   (USA)
Shiming, Zou   (CHN)
Shimizu, Hiroyasu   (JPN)
Shimizu, Keigo   (JPN)
Shimizu, Naoyuki   (JPN)
Shin , Joon-Sup   (KOR)
Shin , Young-Suk   (KOR)
Shine, Michael   (USA)
Shinohara, Shinichi   (JPN)
Shinozaki, Yoko   (JPN)
Shiokawa, Michiko   (JPN)
Shipilova, Natalia   (RUS)
Shipp, Jerry   (USA)
Shipton, Geoffrey   (AUS)
Shiragami, Mamoru   (JPN)
Shirai, Takako   (JPN)
Shirlaw, Robert   (AUS)
Shirley, Dorothy   (GBR)
Shirshov, Aleksandr   (URS)
Shishigina, Olga   (KAZ)
Shishikura, Kunie   (JPN)
Shishova, Lyudmila   (URS)
Shive, Natalya   (URS)
Shkurihina, Darya   (RUS)
Shkurikhin, Vladimir   (URS)
Shkurnova, Olga   (URS)
Shlyapin, Yury   (URS)
Shmelyov, Vladimir   (URS)
Shoji, Toshio   (JPN)
Shon , Mi-Na   (KOR)
Shon , Seung-Mo   (KOR)
Shoop, Lindsay   (USA)
Shopov, Atanas   (BUL)
Shorina, Anna   (RUS)
Shorter, Frank   (USA)
Shouaa, Ghada   (SYR)
Shove, Ralph   (GBR)
Shoveller, Stanley   (GBR)
Shriver, Pam   (USA)
Shtalenkov, Mikhail   (URS)
Shtarkelova, Margarita   (BUL)
Shterev, Simeon   (BUL)
Shtereva, Nikolina   (BUL)
Shuang, Guo   (CHN)
Shuang, Li   (CHN)
Shubina, Lyudmila   (URS)
Shubina, Mariya   (URS)
Shui , Qingxia   (CHN)
Shukov, Boris   (URS)
Shumakov, Aleksey   (URS)
Shuo, Zhang   (CHN)
Shupletsov, Sergei   (RUS)
Shurkalov, Yury   (URS)
Shushunova, Yelena   (URS)
Shuster, John   (USA)
Shutkov, Fyodor   (URS)
Shuvalov, Andrey   (URS)
Shuvalov, Viktor   (URS)
Shvaybovich, Yelena   (URS)
Shvyganova, Tatyana   (URS)
Shy, Carl   (USA)
Shynaliyev, Yerkebulan   (KAZ)
Shynkarenko, Tetyana   (UKR)
Siamionau, Mikhail   (BLR)
Sibbit, John   (GBR)
Sibiryakov, Eduard   (URS)
Siddi, Antonio   (ITA)
Sidek, Mohamad Jalani   (MAS)
Sidek, Mohamad Razif   (MAS)
Sidek, Rashid   (MAS)
Sidelnikov, Aleksandr   (URS)
Sideri, Cornelia   (ROM)
Sidko, Alena   (RUS)
Sidlo, Janusz   (POL)
Sidorenko, Aleksandr   (URS)
Sidorenko, Tatyana   (URS)
Sidorenko, Vladimir   (UKR)
Sidorenkov, Genrikh   (URS)
Sidorov, Nikolay   (URS)
Sidorova, Maria   (RUS)
Sidorova, Tatyana   (URS)
Sidorova, Valentina   (URS)
Sidorova, Yevgeniya   (URS)
Sidyak, Viktor   (URS)
Sieben, Jon   (AUS)
Sieber, Christoph   (AUT)
Siebert, Erich   (GER)
Siebert, Gloria   (GDR)
Siebert, Jörg   (FRG)
Siebert, Klaus   (GDR)
Sieburger, Enrique   (ARG)
Sieburger, Julio   (ARG)
Siech, Birte   (GDR)
Siefert, Silvia   (GDR)
Siegelaar, Sarah   (NED)
Siegenthaler,    (SUI)
Siegl, Siegrun   (GDR)
Siegler, Edward   (USA)
Siegmund, Günter   (GDR)
Siemion, Krzysztof   (POL)
Siering, Lauri   (USA)
Siess, Cezary   (POL)
Sietas, Erwin   (GER)
Sieterle, Dominic   (CAN)
Sievers, Ralf   (FRG)
Sievinen, Jani   (FIN)
Sigg-Bächthold, Eugen   (SUI)
Sigurðsson, Sigfús   (ICE)
Sihine, Sileshi   (ETH)
Sihvola, Aukusti   (FIN)
Siikaniemi, Väinö   (FIN)
Siitonen, Hannu   (FIN)
Sijbring, Alette   (NED)
Sike, András   (HUN)
Sikharulidze, Anton   (RUS)
Sikolová, Helena   (CZE)
Sikora, Tomasz   (POL)
Sikveland, Annette   (NOR)
Silaghi, Valentin   (ROM)
Silai, Ileana   (ROM)
Silamu, Hanati   (CHN)
Silayev, Aleksandr   (URS)
Silén, Johan   (FIN)
Silfverskiöld, Nils   (SWE)
Silfverstrand, Carl   (SWE)
Silhánová, Olga   (CZE)
Silipo, Carlo   (ITA)
Silivas, Daniela   (ROM)
Siljander, Harry   (FIN)
Silk, David   (USA)
Silkworth, William   (USA)
Sille, Müzahir   (TUR)
Sillem, Henrik   (NED)
Silliman, Lynn   (USA)
Silliman, Michael   (USA)
Silnov, Andrey   (RUS)
Silovs, Juris   (URS)
Silva, Alex   (BRA)
Silva, André   (BRA)
Silva, Arnaldo   (BRA)
Silva, Davi Cortez   (BRA)
Silva, Geovani   (BRA)
Silva, Luiz Mena e   (POR)
Silva, Maria Paula   (BRA)
Silva, Nelson   (BRA)
Silva, Paulo Juroski   (BRA)
Silva, Raquel   (BRA)
Silva, Ronaldo Morais   (BRA)
Silva, Rui   (POR)
Silva, Thiago   (BRA)
Silva Cruz, Jackie   (BRA)
Silva Filho, Edvaldo   (BRA)
Silvennoinen, Lauri   (FIN)
Silver, Emily   (USA)
Silvester, Jay   (USA)
Silvester, Michael   (ITA)
Silvino, Anselmo   (ITA)
Sim , Kwon-Ho   (KOR)
Simagina, Irina   (RUS)
Simaika, Farid   (EGY)
Siman, John   (USA)
Simashev, Fyodor   (URS)
Sime, David   (USA)
Sime, George   (GBR)
Simek, Miroslav   (CZE)
Simenc, Dubravko   (YUG)
Simenc, Zlatko   (YUG)
Simeone, Diego   (ARG)
Simeoni, Roldano   (ITA)
Simeoni, Sara   (ITA)
Simeonov, Kaspar   (BUL)
Simeonov, Ventzeslav   (ITA)
Simic, Branislav   (YUG)
Simion, Adrian   (ROM)
Simion, Dorel   (ROM)
Simion, Marian   (ROM)
Simionov, Gheorghe   (ROM)
Simionov, Toma   (ROM)
Simiriotis, Georgios   (GRE)
Simiriotou, Esmee   (GRE)
Simmen, Gian   (SUI)
Simmons, Charles   (GBR)
Simmons, Coralie   (USA)
Simmons, Floyd   (USA)
Simmons-Carrasco, Heather   (USA)
Simòes, José   (BRA)
Simon, Diederik   (NED)
Simon, Harry   (USA)
Simon, Hugo   (AUT)
Simon, Jürgen   (GDR)
Simon, Ladislau   (ROM)
Simon, Lidia   (ROM)
Simon, Mircea   (ROM)
Simon, Pál   (HUN)
Simón, Andrés   (CUB)
Simoncelli, Stefano   (ITA)
Simond, George   (GBR)
Simonetti, Mauro   (ITA)
Simonetto de Portela, Noëmi   (ARG)
Simonis, Anita   (USA)
Simons, Ann   (BEL)
Simons, Jud   (NED)
Simons, Nancy   (USA)
Simons de Ridder, Alexandra   (GER)
Simonsen, Mikael   (DEN)
Simonson, Rudolph   (DEN)
Simonyan, Nikita   (URS)
Simpkins, Charles   (USA)
Simpson, George   (USA)
Simpson, Janet   (GBR)
Simpson, Joe   (CAN)
Simpson, Julienne   (USA)
Simpson, Sherone   (JAM)
Simpson, Thomas   (GBR)
Simpson, Will   (USA)
Simsek, Kenan   (TUR)
Sin , Joon-Sik   (KOR)
Sinclair, Alexander   (CAN)
Sindel, Jaromír   (CZE)
Sinden, Harry   (CAN)
Sinding-Larsen, Holger   (NOR)
Singer, Heike   (GDR)
Singh, Ajitpal   (IND)
Singh, Bakshish   (IND)
Singh, Balbir   (IND)
Singh, Balkrishan   (IND)
Singh, Charanjit   (IND)
Singh, Darshan   (IND)
Singh, Devinder   (IND)
Singh, Dharam   (IND)
Singh, Garewal Gurcharan   (BIN)
Singh, Grahanandan   (IND)
Singh, Gurbaksh   (IND)
Singh, Gurdev   (IND)
Singh, Gurmail   (IND)
Singh, Harbinder   (IND)
Singh, Harcharan   (IND)
Singh, Hardayal   (IND)
Singh, Harmik   (IND)
Singh, Inder   (IND)
Singh, Jagjit   (IND)
Singh, Jaipal   (BIN)
Singh, Jaswant   (IND)
Singh, Joginder   (IND)
Singh, Kulwant   (IND)
Singh, Kunwar Digvijai   (IND)
Singh, Mukhbain   (IND)
Singh, Prithipal   (IND)
Singh, Rajinder   (IND)
Singh, Roop   (BIN)
Singh, Surinder   (IND)
Singh, Tarsem   (IND)
Singh, Trilochan   (IND)
Singh, Udham Kullar   (IND)
Singh, Virinder   (IND)
Singh Bakhshi, Amit   (IND)
Singh Bhola, Raghbir   (IND)
Singh Gentle, Randhir   (IND)
Singh I., Balbir   (IND)
Singh II., Balbir   (IND)
Singh III., Balbir   (IND)
Singh Kullar, Gurmit   (BIN)
Singh Rana, Amarjit   (IND)
Singh Rathore, Rajyavardhan   (IND)
Singstad, Karin   (NOR)
Sinnige, Clarinda   (NED)
Sintenis, Renée   (GER)
Sinyavsky, Vladimir   (URS)
Siorpaes, Gildo   (ITA)
Siorpaes, Sergio   (ITA)
Sipilä, Elis   (FIN)
Sipilä, Tapio   (FIN)
Sippala, Matti   (FIN)
Sirakov, Petko   (BUL)
Siranidis, Nikolaos   (GRE)
Sirbu, Iosif   (ROM)
Sirch, Cornelia   (GDR)
Sireau, Kevin   (FRA)
Sirola, Hannes   (FIN)
Sisikin, Yuri   (URS)
Siskauskas, Ramunas   (LTU)
Sissaouri, Giya   (CAN)
Sit, Bayram   (TUR)
Siti, Beata   (HUN)
Sitzberger, Kenneth   (USA)
Siukalo, Ganna   (UKR)
Sivertsen, Sigvard   (NOR)
Sivertsen, Sture   (NOR)
Sivertsson, Tomas   (SWE)
Sivko, Sergey   (URS)
Sivkova, Anna   (RUS)
Six, André   (FRA)
Sixsmith, Jane   (GBR)
Sjöberg, Curt   (SWE)
Sjöberg, Gustaf Adolf   (SWE)
Sjöberg, Johanna   (SWE)
Sjöberg, Patrik   (SWE)
Sjöberg, Paul   (FIN)
Sjöblad, Axel   (SWE)
Sjöblom, Axel   (SWE)
Sjödelius, Sven-Olof   (SWE)
Sjolander, Therese   (SWE)
Sjölin, Ivar   (SWE)
Sjölin, Stig   (SWE)
Sjöqvist, Laura   (SWE)
Sjöstedt, Thure   (SWE)
Sjöstrand, Tore   (SWE)
Sjursen, Robert   (NOR)
Skabo, Eivind   (NOR)
Skachko, Tatyana   (URS)
Skah, Khalid   (MAR)
Skakun, Nataliya   (UKR)
Skaldina, Oksana   (URS)
Skalin, Igor   (RUS)
Skanåker, Ragnar   (SWE)
Skansi, Petar   (YUG)
Skára, Zdenek   (CZE)
Skard, Halldor   (NOR)
Skari-Martinsen, Bente   (NOR)
Skarlatos, Konstantinos   (GRE)
Skaro, Damir   (YUG)
Skarvan, Jaroslav   (CZE)
Skatteboe, Guldbrand   (NOR)
Skelin, Niksa   (CRO)
Skelin, Sinisa   (CRO)
Skelton, Robert   (USA)
Skerlatova, Girgina   (BUL)
Skhirtladze, Georgy   (URS)
Skiathitis, Nikolaos   (GRE)
Skillman, Melanie   (USA)
Skilton, Edward   (GBR)
Skinner, Edwin   (TRI)
Skinner, G H   (GBR)
Skinner, Julie   (CAN)
Skiöld, Lars-Erik   (SWE)
Skiöld, Ossian   (SWE)
Skirving, Angie   (AUS)
Skjærpe, Bjørn   (NOR)
Skjelbreid, Ann-Elen   (NOR)
Skjeldal, Kristen   (NOR)
Sklenicková, Miroslava   (CZE)
Sklyarov, Igor   (URS)
Skobla, Jaroslav   (CZE)
Skobla, Jirí   (CZE)
Skoblikova, Lidiya   (URS)
Skobov, Yuri   (URS)
Skoczylas, Wladyslaw   (POL)
Skoda, Jirí   (CZE)
Skogen, Embret   (NOR)
Skoglund, Nils   (SWE)
Skok, Vyacheslav   (URS)
Sköld, Gunnar   (SWE)
Sköldberg, Olof   (SWE)
Skolimowska, Kamila   (POL)
Skolimowski, Jerzy   (POL)
Skolnekovic, Sinisa   (CRO)
Skorek, Edward   (POL)
Skotadis, Georgios   (GRE)
Skotvoll, Annette   (NOR)
Skousen, Greer   (MEX)
Skov, Rikke   (DEN)
Skrabatun, Valentina   (BLR)
Skram-Jensen, Marius   (DEN)
Skrataas, John   (NOR)
Skrbková, Milada   (CZE)
Skricek, Reinhard   (FRG)
Skrland, Zdenek   (CZE)
Skroce, Branko   (YUG)
Skrudlik, Zbigniew   (POL)
Skryabin, Timofey   (URS)
Skrzecz, Pawel   (POL)
Skrzydlewski, Andrzej   (POL)
Skrzypaszek, Arkadiusz   (POL)
Skrzypczak, Hubert   (POL)
Skujyte, Austra   (LTU)
Skutnabb, Julius   (FIN)
Skvortsov, Aleksandr   (URS)
Slade, William   (GBR)
Sláma, Igor   (CZE)
Sláma, Miroslav   (CZE)
Slamet, Winarni Binti   (INA)
Slater, Colby   (USA)
Slater, Cyril   (CAN)
Slater, Norman   (USA)
Slaton, Danielle   (USA)
Slatter, Kate   (AUS)
Slatton, James   (USA)
Slåttvik, Simon   (NOR)
Slavcheva, Evladiya   (BUL)
Slavnic, Zoran   (YUG)
Slawyk, Markku   (FRG)
Slay, Brandon   (USA)
Slazak, Janusz   (POL)
Slégr, Jirí   (CZR)
Slesarenko, Yelena   (RUS)
Sletten, Olaf   (NOR)
Slevogt, Marquardt   (GER)
Slijkhuis, Wim   (NED)
Slim, James   (GBR)
Slivenko, Oxana   (RUS)
Slivinsky, Mikhail   (URS)
Sliwkowa, Maria   (POL)
Slizowska, Barbara   (POL)
Sloan, Bridget   (USA)
Sloan, Susan   (CAN)
Sloothaak, Franke   (FRG)
Sloudnov, Roman   (RUS)
Slupianek-Schoknecht, Ilona   (GDR)
Slusarski, Tadeusz   (POL)
Slutskaya, Irina   (RUS)
Sly, Darryl   (CAN)
Sly, Wendy   (GBR)
Slyusareva, Olga   (RUS)
Smabers, Hanneke   (NED)
Smabers, Minke   (NED)
Smadga, Shay Oren   (ISR)
Smaga, Nikolay   (URS)
Smagulov, Aidyn   (KGZ)
Smajic, Admir   (YUG)
Smajlagic, Irfan   (CRO)
Smal, Sergey   (URS)
Smalcerz, Zygmunt   (POL)
Small, Irving   (USA)
Small, Kim   (AUS)
Small, Sami Jo   (CAN)
Smallbone, Frederick   (GBR)
Smallwood-Cook, Kathryn   (GBR)
Smart, Donald   (AUS)
Smart, Erinn   (USA)
Smart, Hilary   (USA)
Smart, Keeth   (USA)
Smart, Paul   (USA)
Smebye, Sigurd   (NOR)
Smeds, Viktor   (FIN)
Smedvik, Harald   (NOR)
Smehlík, Richard   (CZR)
Smelczywski, Adam   (POL)
Smetanina, Raïsa   (URS)
Smethurst, Justine   (AUS)
Smíd, Ladislav   (CZE)
Smídl, Václav   (CZE)
Smidova, Lenka   (CZR)
Smieszek, Karl-Heinz   (FRG)
Smigun, Kristina   (EST)
Smillie, Raymond   (CAN)
Smirnov, Andrey   (URS)
Smirnov, Nikolay   (URS)
Smirnov, Vladimir   (KAZ)
Smirnov, Vladimir   (URS)
Smirnova, Lyudmila   (URS)
Smisek, Sandra   (GER)
Smit, Greta   (NED)
Smit, Julia   (USA)
Smit, Yasemin   (NED)
Smith, Ada   (GBR)
Smith, Adrian   (USA)
Smith, Andre   (AUS)
Smith, Becky   (CAN)
Smith, Calvin   (USA)
Smith, Caroline   (USA)
Smith, Charles   (GBR)
Smith, Charles   (USA)
Smith, Charles   (USA)
Smith, Charles   (USA)
Smith, Colin   (GBR)
Smith, David   (SAF)
Smith, David   (USA)
Smith, Dean   (USA)
Smith, Donald   (CAN)
Smith, Ethel   (CAN)
Smith, Faulder   (GBR)
Smith, Fiona   (CAN)
Smith, George   (GBR)
Smith, Gina   (CAN)
Smith, Gordon   (USA)
Smith, Graeme   (GBR)
Smith, Grant   (AUS)
Smith, Guinn   (USA)
Smith, Harold   (USA)
Smith, Herbert   (GBR)
Smith, Hilda   (GBR)
Smith, James   (USA)
Smith, Jesse   (USA)
Smith, John   (CAN)
Smith, John   (USA)
Smith, Jonathan   (USA)
Smith, Julie   (USA)
Smith, Justus   (USA)
Smith, Katie   (USA)
Smith, Lamont   (USA)
Smith, Lawrie   (GBR)
Smith, Louis   (GBR)
Smith, Matthew   (AUS)
Smith, Melanie   (USA)
Smith, Michele   (USA)
Smith, Michelle   (IRL)
Smith, Phylis   (GBR)
Smith, Randy   (CAN)
Smith, Reginald   (CAN)
Smith, Rodney   (USA)
Smith, Ronnie-Ray   (USA)
Smith, Rusty   (USA)
Smith, Shannon   (CAN)
Smith, Steve   (GBR)
Smith, Steve   (USA)
Smith, Steven   (GBR)
Smith, Terrence   (GBR)
Smith, Tommie   (USA)
Smith, Trevor   (AUS)
Smith, Trevor   (GBR)
Smith, Tricia   (CAN)
Smith, V   (GBR)
Smith, William   (CAN)
Smith, William   (SAF)
Smith, William   (SAF)
Smith, William   (USA)
Smith, William   (USA)
Smithson, Forrest   (USA)
Smits, Hans   (NED)
Smol, Frits   (NED)
Smoleyeva, Nina   (URS)
Smoljanovic, Tomislav   (CRO)
Smolka, Josef   (CZE)
Smolyakov, Yury   (URS)
Smoot, Clement   (USA)
Smouha, Edward   (GBR)
Smulders, Henricus   (NED)
Smulders, Marlies   (NED)
Smurova, Elena   (RUS)
Smylie, Elizabeth   (AUS)
Smyth, Randy   (USA)
Smyth, Ryan   (CAN)
Smythe, Patricia   (GBR)
Snake Eater,    (CAN)
Sneck, Liisa-Maria   (FIN)
Snell, Belinda   (AUS)
Snell, Peter   (NZL)
Snep, loan   (ROM)
Snep-Balan, Doina Liliana   (ROM)
Snersrud, John   (NOR)
Snethlage, Edu   (NED)
Snite, Betsy   (USA)
Snoeks, Jiske   (NED)
Snook, James   (USA)
Snook, Ron   (AUS)
Snorroeggen, Gøril   (NOR)
Snowsill, Emma   (AUS)
Snyder, Warren   (CAN)
Snytina, Natalja   (RUS)
Soares, Marcos   (BRA)
Søbak, Kjell   (NOR)
Sobchenko, Vyatcheslav   (URS)
Sobczak, Ryszard   (POL)
Sobirov, Rishod   (UZB)
Sóbis, Rafael   (BRA)
Sobral, Leila   (BRA)
Sobral, Marta De Sooza   (BRA)
Sobrero, Kate   (USA)
Søby, Egil   (NOR)
Søby, Tove   (DEN)
Socaci, Andrej   (ROM)
Södergren, Benny   (SWE)
Södergren, Håkan   (SWE)
Sødergren, Anders   (SWE)
Söderlindh, Gunnar   (SWE)
Söderström, Bruno   (SWE)
Söderström, Dan   (SWE)
Söderström, Gustaf   (SWE)
Söderström, Marit   (SWE)
Soerlie, Else-Marthe   (NOR)
Soffici, Filippo   (ITA)
Sofronie, Daniela   (ROM)
Sohda, Akio   (JPN)
Soher, Rodney   (GBR)
Sohl, Bob   (USA)
Sohn , Kee-Chung   (KOR)
Sohnemann, Käthe   (GER)
Soi, Edwin   (KEN)
Soia, Elena   (RUS)
Soininen, Jani   (FIN)
Soinio, Kaarlo   (FIN)
Sojo, Victor   (ESP)
Sökjer-Petersén, Erik   (SWE)
Sokk, Tiit   (URS)
Sokol, Frantisek   (CZE)
Sokolov, Igor   (URS)
Sokolov, Nikolay   (URS)
Sokolov, Valerian   (URS)
Sokolov, Viktor   (URS)
Sokolova, Natalya   (URS)
Sokolovskaya, Irina   (RUS)
Sokolowska, Beata   (POL)
Sokolowski, Andrzej   (POL)
Sokos, Mikhail   (GRE)
Sol, Johan   (NED)
Sola, Vlado   (CRO)
Solano, Joaquin   (MEX)
Solberg, Magnar   (NOR)
Soldatenko, Veniamin   (URS)
Soledade, Fernando   (BRA)
Soler, Francisco   (ESP)
Soler, Yolanda   (ESP)
Solfrini, Marco   (ITA)
Solheim, Nina   (NOR)
Soliman, Saleh   (EGY)
Solis, Odlanier   (CUB)
Sollander, Stig   (SWE)
Sollmann, Melitta   (GDR)
Söllner, Paul   (GER)
Solman, Damir   (YUG)
Solo, Hope   (USA)
Solodukhin, Nikolay   (URS)
Sologubov, Nikolay   (URS)
Solomin, Vasily   (URS)
Solomon, Barney   (GBR)
Solomon, Ben   (GBR)
Solovova, Olga   (URS)
Solovyov, Nikolay   (URS)
Solozabal, Roberto   (ESP)
Solozábal, Ignacio   (ESP)
Soltania, Hoeina   (ALG)
Soltau, Wilfried   (FRG)
Solymosi, Ernõ   (HUN)
Somayli, Hadi Souan   (KSA)
Somayya, Maneypanda   (IND)
Sombolac, Velimir   (YUG)
Somers-Smith, John   (GBR)
Someya, Mika   (JPN)
Somfay, Elemér   (HUN)
Somluck, Kamsing   (THA)
Sommerfeldt, Rene   (GER)
Somodi, István   (HUN)
Somodi, Lajos   (HUN)
Son , Gab-Do   (KOR)
Son, Léopold   (BEL)
Son , Min-Han   (KOR)
Søndrål, Ådne   (NOR)
Song , Jae-Kun   (KOR)
Song , Ji-Hyun   (KOR)
Song , Jin-Woo   (KOR)
Song , Myeong-Seob   (KOR)
Song , Nina   (CHN)
Song, Seung-Jun   (KOR)
Song , Seung-Tae   (KOR)
Song , Sun-Chun   (KOR)
Song , Xiaobo   (CHN)
Songaila, Darius   (LTU)
Soni, Rebecca   (USA)
Sonko, Moustapha   (FRA)
Sönksen, Sönke   (FRG)
Sonnemans, Victor   (BEL)
Sonoda, Isamu   (JPN)
Sooltonov, Bahodirjon   (UZB)
Soon-Young, Huh   (KOR)
Sopracordevole, Gino   (ITA)
Soragna, Matteo   (ITA)
Sorcinnelli, Massinet   (BRA)
Sørensen, Aksel   (DEN)
Sørensen, Drigstrup   (DEN)
Sørensen, Frode   (DEN)
Sørensen, Hans   (DEN)
Sørensen, Harry   (DEN)
Sørensen, Helmut   (DEN)
Sørensen, Inge   (DEN)
Sørensen, Jette   (DEN)
Sørensen, John   (DEN)
Sørensen, Jørgen   (DEN)
Sørensen, Jørn   (DEN)
Sørensen, Ole   (NOR)
Sørensen, Rolf   (DEN)
Sørensen, Søren   (DEN)
Sörensson, John   (SWE)
Sorgers, Jana   (GDR)
Soria, Sixto   (CUB)
Sorich, Bruno   (ITA)
Sørlie Lybekk, Else-Marthe   (NOR)
Sorm, Josef   (CZE)
Sormunen, Pasi   (FIN)
Soro, Slobodan   (SRB)
Sorohan, Anisoara   (ROM)
Sorokin, Stanislav   (URS)
Sorokin, Vitaly   (URS)
Sorokina, Ganna   (UKR)
Sorokolet, Aleksandr   (URS)
Sörsdal, Sverre   (NOR)
Sörvik, Birger   (SWE)
Sörvik, Haakon   (SWE)
Soskic, Milutin   (YUG)
Sostar, Aleksandar   (YUG)
Sostaric, Franjo   (YUG)
Sostorics, Colleen   (CAN)
Sotherton, Kelly   (GBR)
Sotiriadis, Georgios   (GRE)
Sotnikova, Yulia   (RUS)
Soto, Rafael   (ESP)
Sotomayor, Javier   (CUB)
Sotomura, Koji   (JPN)
Sotorník, Leo   (CZE)
Sottani, Leonardo   (ITA)
Soubeyran, Daniel   (FRA)
Souchard, Achille   (FRA)
Souranis, D   (GRE)
Sourbé, Pierre   (FRA)
Sousa Lopes, Carlos   (POR)
Southall, Frank   (GBR)
Southall, George   (GBR)
Southem, Arthur   (GBR)
Southern, Eddie   (USA)
Southwood, Dick   (GBR)
Soutter, James   (GBR)
Souza, Helia Fofao   (BRA)
Sovetnikova, Galina   (URS)
Sow, Daouda   (FRA)
Spacek, Jaroslav   (CZR)
Spackman, F G   (GBR)
Spain, Francis   (USA)
Spain, Kenneth   (USA)
Spajic, Ljubisa   (YUG)
Spallino, Antonio   (ITA)
Spälty, Valeria   (SUI)
Spångberg, Arvid   (SWE)
Spanger, Harry   (USA)
Spanneberg, Torsten   (GER)
Spanoghe, Emile   (BEL)
Spapen, Edmond   (BEL)
Sparenberg, René   (NED)
Sparwasser, Jürgen   (GDR)
Speciale, Pietro   (ITA)
Spedding, Charles   (GBR)
Speer, Dieter   (GDR)
Speirs, Annie   (GBR)
Spellman, Frank   (USA)
Spellman, John   (USA)
Spelly, Ingo   (GDR)
Spence, J F D   (GBR)
Spence, Malcolm   (JAM)
Spence, Malcolm   (SAF)
Spence, Walter   (CAN)
Spencer, Bud   (USA)
Spencer, Edward   (GBR)
Spencer, Galen   (USA)
Spengler, Fritz   (GER)
Spengler, Jörg   (FRG)
Sperber, Sylvia   (FRG)
Sperling, Eduard   (GER)
Spetsiotis, Konstantin   (GRE)
Spighi, Garibaldi   (ITA)
Spijkers, Ben   (NED)
Spik, Luka   (SLO)
Spillane, Joan   (USA)
Spiller, Frederick   (GBR)
Spillmann, Hans-Rudolf   (SUI)
Spinelli, Brunello   (ITA)
Spinev, Nikolai   (RUS)
Spinks, Leon   (USA)
Spinks, Michael   (USA)
Spinks, Terence   (GBR)
Spinnler, Adolf   (SUI)
Spinola, Giovanni   (ITA)
Spircu, Doina   (ROM)
Spiridonov, Aleksey   (URS)
Spirin, Leonid   (URS)
Spiß, Toni   (AUT)
Spittka, Marko   (GER)
Spitz, Mark   (USA)
Spitz, Sabine   (GER)
Spock, Benjamin   (USA)
Spohr, Georg   (GDR)
